,expo,expo_est
4419,1.05,1.2539240506329108
4420,1.3,0.8089698046181175
4421,0.15,0.2056497175141241
4427,2.0,1.6666666666666667
4440,0.3,0.7616666666666665
4444,1.4,1.4415624999999994
4450,1.05,0.956081081081081
4451,0.05,1.5626923076923076
4452,1.5,1.230769230769231
4459,0.9,1.083866415804327
4461,1.0,0.6443298969072165
4465,0.7,1.175
4466,1.1,1.6296153846153847
4468,1.95,1.75
4469,0.3,0.9125
4471,1.05,1.1281954887218042
4473,0.3,0.40112359550561794
4483,1.55,1.7124999999999997
4485,0.95,0.6443298969072165
4489,1.95,1.332258064516129
4505,0.95,1.0187499999999998
4509,1.0,1.083866415804327
4514,1.95,1.58
4515,1.6,1.4123529411764706
4517,1.65,1.2645429362880896
4524,1.9,1.4110738255033555
4533,0.6,0.5161538461538464
4538,2.0,1.25
4550,0.7,1.083866415804327
4553,1.25,0.7616666666666665
4557,0.15,0.2056497175141241
4559,1.3,1.2634078212290503
4560,0.3,0.2056497175141241
4562,1.2,0.85
4564,0.45,1.0169172932330832
4569,0.2,0.68
4570,1.6,1.2645429362880896
4586,1.75,1.2887096774193547
4587,1.15,1.5626923076923076
4590,1.9,1.03877887788779
4593,0.85,0.6568862275449104
4594,0.15,0.13333333333333333
4611,1.3,1.2817857142857143
4614,1.3,1.5626923076923076
4621,0.05,0.8089698046181175
4633,1.65,1.83
4640,1.8,1.03877887788779
4641,1.4,1.6410714285714285
4648,1.45,1.5538910505836565
4652,1.55,1.083866415804327
4666,1.0,0.6568862275449104
4669,1.15,1.2762162162162165
4670,0.95,1.2762162162162165
4675,1.35,0.8371681415929203
4679,1.85,1.2538461538461536
4680,0.65,0.6443298969072165
4690,0.3,0.49537037037037046
4698,1.2,1.1281954887218042
4702,1.25,1.3858695652173916
4714,1.0,0.3984210526315793
4715,1.35,1.2645429362880896
4722,0.05,0.984645669291339
4723,1.35,1.5626923076923076
4729,0.1,0.5161538461538464
4733,1.5,1.4447368421052633
4736,1.35,1.5538910505836565
4743,0.45,0.5184397163120572
4744,1.9,1.9176470588235295
4746,0.85,1.7833333333333332
4748,1.15,1.2645429362880896
4751,0.05,0.15
4754,1.4,1.2817857142857143
4765,0.4,0.28157894736842104
4768,0.5,1.0169172932330832
4776,1.1,1.03877887788779
4781,1.75,1.7833333333333332
4783,1.65,1.48135593220339
4788,1.9,1.8540540540540555
4789,1.75,1.6410714285714285
4791,1.05,0.984645669291339
4796,0.4,0.8089698046181175
4801,1.9,1.6499999999999997
4810,1.8,1.4447368421052633
4817,1.1,1.0187499999999998
4820,0.9,0.42500000000000004
4828,0.8,0.5976415094339623
4829,0.15,0.47403433476394835
4835,0.35,0.6659090909090907
4838,0.25,0.8089698046181175
4844,0.3,0.6269230769230768
4845,2.0,1.5958333333333332
4850,2.0,0.6489795918367347
4851,1.65,1.8076923076923075
4854,1.05,1.0132812499999992
4856,1.0,0.8089698046181175
4862,1.0,1.0187499999999998
4863,1.4,1.7475
4868,0.55,0.7034482758620686
4870,1.6,1.0187499999999998
4875,1.65,1.0187499999999998
4876,0.35,0.5460526315789473
4877,0.45,0.375
4889,0.15,1.083866415804327
4893,1.4,0.984645669291339
4895,1.4,1.4415624999999994
4922,1.65,0.5826923076923078
4928,1.8,0.9913333333333333
4930,1.05,0.8089698046181175
4931,1.7,1.8423076923076924
4932,0.8,0.2056497175141241
4933,1.6,1.2634078212290503
4935,1.1,1.0187499999999998
4939,0.65,1.3858695652173916
4940,1.4,1.03877887788779
4949,1.1,1.083866415804327
4950,1.9,1.7856687898089174
4952,0.85,1.0187499999999998
4961,1.1,1.3652631578947365
4966,0.5,0.7034482758620686
4970,0.5,0.6326530612244897
4973,1.65,0.6355555555555553
4979,1.45,1.48135593220339
4980,1.6,1.2645429362880896
4983,1.3,0.5184397163120572
4988,1.45,1.5626923076923076
4989,1.85,1.9176470588235295
4990,1.1,0.5217948717948718
4997,0.65,1.0132812499999992
4998,0.8,0.5976415094339623
5000,1.6,1.0169172932330832
5005,2.0,1.138888888888889
5009,1.25,1.0187499999999998
5012,1.65,1.48135593220339
5015,0.3,0.5460526315789473
5020,1.4,1.149431818181818
5021,0.7,1.7099999999999997
5024,1.45,1.4977748691099488
5026,1.7,1.9400000000000004
5028,0.25,0.30606060606060603
5037,1.0,0.5149122807017545
5038,1.55,1.0187499999999998
5041,1.2,0.7034482758620686
5042,0.8,0.782456140350877
5046,1.85,1.3909090909090909
5066,0.15,0.1442857142857142
5072,0.65,0.9649999999999999
5074,0.25,0.5217948717948718
5077,0.85,0.8089698046181175
5084,0.95,1.2538461538461536
5085,0.9,1.0187499999999998
5088,0.75,0.175
5089,1.05,1.175
5096,1.85,1.7856687898089174
5098,0.75,1.0132812499999992
5100,0.75,0.6568862275449104
5103,1.3,1.2887096774193547
5106,1.7,1.5626923076923076
5113,0.9,0.6100000000000001
5117,0.15,0.375
5123,0.9,0.40172413793103456
5130,0.4,0.6568862275449104
5137,1.95,1.725
5144,1.8,1.6296153846153847
5145,1.8,1.5626923076923076
5146,0.9,1.083866415804327
5156,0.75,0.7616666666666665
5162,1.45,1.03877887788779
5163,0.6,1.0169172932330832
5170,1.65,1.81
5171,1.75,1.4977748691099488
5177,0.05,0.3722222222222223
5181,0.9,1.4749999999999999
5195,0.1,0.2056497175141241
5196,1.4,0.984645669291339
5199,1.4,1.083866415804327
5202,0.95,0.5363636363636363
5208,0.05,1.2762162162162165
5209,0.95,0.3984210526315793
5217,0.35,0.3666666666666667
5222,0.45,0.8089698046181175
5234,1.0,1.2817857142857143
5236,1.55,1.75
5239,0.6,0.2829787234042554
5240,0.5,0.324820143884892
5241,0.4,0.31999999999999995
5245,0.95,1.0132812499999992
5246,1.35,1.4579545454545453
5250,0.35,0.6355555555555553
5251,0.7,1.0187499999999998
5259,1.25,1.4097902097902095
5262,1.1,1.2645429362880896
5272,1.6,1.4749999999999999
5273,0.1,1.6705882352941175
5294,1.85,1.4415624999999994
5299,1.45,1.2539240506329108
5302,1.4,1.2645429362880896
5305,1.1,1.4977748691099488
5308,1.4,0.6355555555555553
5310,1.75,1.2645429362880896
5311,0.15,0.6291666666666667
5312,1.9,1.7874999999999999
5314,0.35,0.44333333333333336
5330,1.6,1.083866415804327
5332,0.15,0.984645669291339
5336,1.55,1.5626923076923076
5340,0.6,1.2539240506329108
5343,1.0,0.5569565217391306
5346,1.8,0.7433333333333335
5347,0.8,0.578
5349,1.4,1.5626923076923076
5351,0.8,1.1666666666666667
5353,1.25,1.5454545454545454
5371,0.8,0.7034482758620686
5372,1.7,1.6246031746031753
5376,1.4,1.1281954887218042
5382,0.15,1.3858695652173916
5383,1.9,1.2645429362880896
5388,1.25,1.2762162162162165
5390,0.4,1.2634078212290503
5393,0.3,0.7034482758620686
5400,1.95,1.736904761904761
5402,1.2,1.4123529411764706
5403,1.0,0.782456140350877
5405,1.0,1.083866415804327
5410,0.05,0.2056497175141241
5414,1.45,1.1420000000000001
5425,1.05,1.2645429362880896
5442,1.6,1.2539240506329108
5444,1.95,0.984645669291339
5446,0.3,0.47403433476394835
5450,0.9,0.984645669291339
5451,1.5,1.5626923076923076
5471,0.85,0.6443298969072165
5477,0.25,0.2056497175141241
5478,0.15,0.7433333333333335
5479,1.1,0.4166666666666667
5484,0.75,0.5217948717948718
5512,1.45,1.5538910505836565
5514,0.9,0.5184397163120572
5515,1.1,1.4559880239520961
5517,1.35,0.956081081081081
5520,1.0,1.2539240506329108
5522,1.75,1.7856687898089174
5531,0.9,1.083866415804327
5534,1.6,1.8875000000000002
5535,0.6,0.7616666666666665
5549,1.85,1.2539240506329108
5550,0.8,1.0169172932330832
5562,0.85,0.5569565217391306
5572,1.85,1.3400000000000003
5580,1.55,1.2645429362880896
5593,0.05,0.2056497175141241
5596,0.1,0.2829787234042554
5597,2.0,2.0
5600,0.3,0.4583333333333333
5604,0.95,0.984645669291339
5612,1.3,1.1281954887218042
5615,1.4,1.4123529411764706
5618,0.5,0.5976415094339623
5627,0.25,0.30606060606060603
5630,0.55,1.03877887788779
5637,0.5,0.6115384615384614
5638,1.6,1.2539240506329108
5645,2.0,2.0
5648,1.85,1.6705882352941175
5649,0.85,0.5826923076923078
5661,0.85,0.79
5665,1.4,1.1281954887218042
5666,0.4,0.6443298969072165
5671,0.45,0.5569565217391306
5672,1.1,1.2539240506329108
5673,0.15,0.5161538461538464
5674,1.9,1.7856687898089174
5683,1.75,1.6296153846153847
5696,1.35,1.5372093023255813
5703,0.95,0.5161538461538464
5709,0.2,0.2056497175141241
5718,0.1,1.0132812499999992
5719,0.15,0.8089698046181175
5723,0.15,0.47000000000000003
5730,0.35,0.40112359550561794
5733,1.35,1.2887096774193547
5734,1.65,1.736904761904761
5735,1.3,0.8089698046181175
5737,1.9,1.4123529411764706
5751,1.0,0.6355555555555553
5752,0.05,0.389090909090909
5763,0.5,0.47403433476394835
5774,1.8,1.03877887788779
5779,0.85,0.7034482758620686
5785,0.35,1.0169172932330832
5787,1.25,1.03877887788779
5789,0.4,0.5161538461538464
5791,0.8,1.03877887788779
5795,1.35,1.2634078212290503
5801,1.5,0.956081081081081
5802,1.2,1.2539240506329108
5803,0.95,0.7616666666666665
5810,1.4,1.2762162162162165
5819,1.9,1.796428571428572
5830,0.25,0.25
5835,0.9,0.8357142857142856
5836,0.15,0.1442857142857142
5837,2.0,1.4977748691099488
5839,0.25,0.3957446808510638
5846,0.15,0.578
5848,1.35,1.4123529411764706
5850,0.1,0.8089698046181175
5851,0.35,0.3957446808510638
5859,1.4,1.5538910505836565
5860,0.7,1.4097902097902095
5876,1.5,1.276315789473684
5878,1.45,1.083866415804327
5884,1.15,1.6187500000000004
5887,0.05,0.23214285714285718
5892,1.85,1.7999999999999998
5896,0.8,0.7011111111111112
5902,0.5,0.6568862275449104
5912,0.7,0.47403433476394835
5914,0.5,0.4125
5932,1.25,1.5626923076923076
5936,1.4,1.6064516129032258
5940,0.1,0.8089698046181175
5945,1.4,1.5626923076923076
5947,1.25,1.2645429362880896
5955,1.15,0.8089698046181175
5956,0.8,0.27142857142857146
5958,0.85,1.0187499999999998
5959,0.6,0.324820143884892
5971,0.9,0.6355555555555553
5974,0.7,1.5865384615384612
5985,0.25,0.8089698046181175
5994,0.6,1.03877887788779
5995,1.65,1.7562499999999999
5999,1.75,1.175
6000,0.8,1.03877887788779
6004,1.65,1.6296153846153847
6007,1.55,1.46875
6011,1.9,1.910606060606061
6013,1.9,1.8540540540540555
6015,1.15,1.083866415804327
6021,1.85,1.5865384615384612
6026,0.15,0.2056497175141241
6034,0.85,0.5976415094339623
6036,1.05,1.2762162162162165
6037,0.2,0.5217948717948718
6040,1.1,1.083866415804327
6051,2.0,1.2539240506329108
6056,0.5,0.6659090909090907
6066,0.95,0.7034482758620686
6074,1.4,1.4977748691099488
6076,0.45,0.29
6077,1.05,1.0187499999999998
6081,0.55,0.29
6090,1.85,1.83
6091,1.7,1.149431818181818
6093,0.9,0.7034482758620686
6094,0.35,0.49537037037037046
6096,0.5,0.6355555555555553
6100,0.3,0.5976415094339623
6102,0.45,0.31666666666666665
6117,1.75,1.4559880239520961
6119,1.25,1.1281954887218042
6124,1.75,0.9197368421052632
6127,0.55,0.7166666666666667
6149,1.5,1.6122448979591837
6159,1.55,1.6187500000000004
6160,1.4,1.4415624999999994
6170,1.65,1.3522727272727277
6172,1.75,1.3
6176,1.4,1.5626923076923076
6177,1.85,1.2762162162162165
6181,1.6,1.6122448979591837
6182,1.5,0.7034482758620686
6185,1.85,1.6296153846153847
6188,1.1,1.4749999999999999
6194,1.7,1.8166666666666667
6200,1.9,1.8673913043478263
6216,0.55,0.5184397163120572
6218,1.35,1.2817857142857143
6222,0.1,0.3722222222222223
6234,1.85,1.4977748691099488
6238,1.8,1.2817857142857143
6240,1.7,1.1333333333333333
6241,0.15,0.1442857142857142
6246,1.45,1.2141666666666664
6250,1.95,1.7847826086956518
6251,0.05,0.2056497175141241
6253,0.05,0.2056497175141241
6257,1.05,0.8371681415929203
6262,0.05,1.0187499999999998
6267,1.55,1.4977748691099488
6273,1.8,1.58
6276,1.9,1.083866415804327
6280,0.55,0.13749999999999998
6282,1.6,1.2645429362880896
6300,1.55,1.53125
6306,0.15,0.7034482758620686
6310,0.45,0.5976415094339623
6325,1.05,1.1500000000000001
6329,0.8,0.1625
6332,0.1,0.7011111111111112
6334,1.3,1.4977748691099488
6337,0.1,0.2056497175141241
6340,0.95,0.9913333333333333
6341,0.1,0.2829787234042554
6348,1.95,1.5675438596491222
6350,1.6,0.7034482758620686
6356,1.15,1.0187499999999998
6359,0.9,0.782456140350877
6363,1.45,1.083866415804327
6364,1.9,1.4977748691099488
6365,0.4,0.8089698046181175
6369,1.25,1.03877887788779
6370,0.6,0.6875
6372,0.55,0.7333333333333334
6373,0.05,0.2056497175141241
6382,1.6,1.9059523809523808
6385,0.5,0.31999999999999995
6388,0.9,0.6004950495049503
6393,0.6,0.5569565217391306
6395,1.55,1.1281954887218042
6400,0.15,0.324820143884892
6401,1.85,1.5538910505836565
6405,0.05,0.27555555555555555
6412,0.15,0.25
6417,0.5,0.5826923076923078
6420,1.55,1.3652631578947365
6421,1.35,1.083866415804327
6424,1.5,1.083866415804327
6429,1.1,0.8089698046181175
6430,1.75,0.9913333333333333
6432,0.6,1.083866415804327
6437,0.9,1.03877887788779
6438,0.3,0.2416666666666667
6440,0.45,1.0169172932330832
6445,1.85,1.6410714285714285
6447,0.6,1.2645429362880896
6448,0.5,1.0187499999999998
6453,0.5,0.5161538461538464
6457,1.35,1.1281954887218042
6460,0.05,0.375
6462,0.2,0.31666666666666665
6463,0.2,0.5161538461538464
6467,1.35,1.4415624999999994
6489,0.2,0.39444444444444443
6490,1.45,1.2539240506329108
6494,1.95,1.4977748691099488
6506,1.8,1.7856687898089174
6507,0.55,0.49999999999999994
6508,0.4,0.2416666666666667
6515,1.5,1.2645429362880896
6521,1.85,1.8076923076923075
6531,1.65,1.7847826086956518
6535,0.8,0.7616666666666665
6540,0.75,0.8371681415929203
6555,1.55,1.6296153846153847
6564,1.05,0.984645669291339
6565,0.35,0.324820143884892
6567,0.5,0.578
6572,1.95,1.083866415804327
6583,0.8,0.9913333333333333
6584,0.3,0.16
6587,0.05,1.0132812499999992
6592,1.45,1.6064516129032258
6594,0.75,1.1281954887218042
6598,0.7,1.1875
6613,1.3,1.2634078212290503
6614,1.65,1.5538910505836565
6630,1.85,1.2857142857142858
6653,1.4,1.4625
6654,0.9,1.5454545454545454
6668,0.35,0.2738095238095239
6689,0.6,1.03877887788779
6695,0.8,1.2817857142857143
6703,0.05,0.6355555555555553
6708,0.6,1.0187499999999998
6709,0.25,0.47403433476394835
6720,1.85,1.6296153846153847
6724,0.45,0.3333333333333333
6728,0.2,0.2056497175141241
6729,1.8,1.736904761904761
6741,0.05,0.6315789473684209
6742,1.4,1.083866415804327
6743,0.65,0.7034482758620686
6744,0.7,0.8371681415929203
6758,0.85,0.975
6763,1.05,1.2141666666666664
6769,1.5,1.083866415804327
6770,0.7,0.6326530612244897
6772,0.7,1.0169172932330832
6776,1.7,1.2645429362880896
6779,0.8,0.730769230769231
6781,0.7,1.0187499999999998
6797,2.0,1.5372093023255813
6799,0.9,0.782456140350877
6811,1.9,1.5626923076923076
6816,0.35,0.5217948717948718
6822,0.95,0.6857142857142858
6826,0.35,0.8371681415929203
6827,0.35,0.730769230769231
6833,0.85,0.984645669291339
6834,1.2,1.4123529411764706
6835,1.35,1.5125
6838,0.85,0.389090909090909
6845,1.9,1.8540540540540555
6852,0.9,1.083866415804327
6854,0.95,1.083866415804327
6870,0.05,0.2056497175141241
6874,0.6,0.6443298969072165
6899,1.55,1.4375
6905,0.65,0.7616666666666665
6911,0.15,0.21874999999999997
6915,0.75,0.5161538461538464
6921,0.2,0.39444444444444443
6932,0.15,0.5900000000000001
6941,1.65,1.2539240506329108
6947,0.85,1.2887096774193547
6949,0.6,1.0187499999999998
6950,0.9,0.3984210526315793
6955,1.55,1.3652631578947365
6957,1.0,0.6568862275449104
6962,0.4,0.40112359550561794
6965,1.25,1.06
6989,0.15,0.324820143884892
6991,1.1,1.083866415804327
6992,0.7,0.45399999999999996
6994,0.9,0.6568862275449104
6995,0.35,0.6568862275449104
7000,0.9,0.6659090909090907
7008,1.95,1.7856687898089174
7011,1.25,1.2141666666666664
7012,0.2,0.3984210526315793
7013,0.75,0.49999999999999994
7018,1.85,1.6909090909090911
7021,0.85,0.6004950495049503
7026,0.55,0.5569565217391306
7032,0.05,0.2056497175141241
7047,0.15,0.2056497175141241
7061,0.7,0.47403433476394835
7063,0.8,0.5976415094339623
7073,0.7,0.6004950495049503
7078,0.4,0.324820143884892
7087,0.65,0.6489795918367347
7102,1.75,1.083866415804327
7108,0.2,0.2056497175141241
7110,0.95,0.7034482758620686
7116,0.4,0.9649999999999999
7124,0.75,1.083866415804327
7128,1.6,1.2645429362880896
7130,0.3,0.19210526315789475
7137,1.25,1.2887096774193547
7142,0.45,0.3722222222222223
7147,1.75,1.796212121212122
7152,0.85,0.7085714285714289
7160,1.3,1.083866415804327
7162,0.5,1.083866415804327
7164,1.3,0.9333333333333332
7172,1.6,1.083866415804327
7173,0.1,1.2887096774193547
7176,0.7,0.6659090909090907
7187,0.05,0.30606060606060603
7191,0.5,1.0187499999999998
7197,0.05,0.2056497175141241
7200,1.1,0.8089698046181175
7207,1.1,1.2645429362880896
7208,1.3,1.4447368421052633
7209,0.25,0.45399999999999996
7211,0.25,0.49537037037037046
7213,1.85,1.796212121212122
7228,1.65,1.4559880239520961
7234,1.65,1.7999999999999998
7246,1.0,0.5161538461538464
7255,1.05,1.4977748691099488
7257,0.3,0.2056497175141241
7264,0.9,1.332258064516129
7270,1.65,1.7052083333333332
7271,2.0,1.4333333333333333
7278,1.7,1.6410714285714285
7295,1.35,0.8089698046181175
7299,1.8,1.06
7300,1.5,1.5538910505836565
7303,1.05,0.7034482758620686
7315,1.15,1.3522727272727277
7319,0.1,0.15
7323,0.65,1.083866415804327
7326,1.35,1.5626923076923076
7334,0.1,0.31999999999999995
7339,1.55,1.083866415804327
7359,0.55,1.03877887788779
7365,0.55,1.0187499999999998
7370,0.95,0.8447619047619049
7371,1.25,0.7085714285714289
7389,1.25,1.2887096774193547
7392,1.2,1.083866415804327
7393,0.35,0.18571428571428572
7396,1.55,1.083866415804327
7399,1.4,1.2539240506329108
7426,1.8,1.083866415804327
7427,1.8,1.2539240506329108
7428,1.4,1.5675438596491222
7432,1.85,1.7100000000000002
7444,0.65,1.083866415804327
7445,1.65,1.2634078212290503
7447,0.8,0.40112359550561794
7452,0.35,0.31071428571428583
7461,0.05,0.2056497175141241
7463,0.2,0.2056497175141241
7464,0.8,1.083866415804327
7469,0.75,0.5363636363636363
7478,0.85,0.7616666666666665
7484,0.8,0.47403433476394835
7493,0.25,0.32250000000000006
7498,0.55,0.7250000000000001
7500,0.4,0.7034482758620686
7505,1.5,1.4559880239520961
7509,0.6,0.49537037037037046
7515,0.5,0.8371681415929203
7517,0.95,0.5149122807017545
7522,0.55,1.083866415804327
7524,0.95,1.48135593220339
7526,1.7,1.5538910505836565
7528,1.6,1.4977748691099488
7531,1.4,1.083866415804327
7533,0.3,0.49999999999999994
7547,1.25,1.4977748691099488
7548,1.05,1.083866415804327
7555,0.15,0.27555555555555555
7557,1.3,1.083866415804327
7573,1.5,1.4097902097902095
7579,1.95,0.782456140350877
7581,0.65,0.7616666666666665
7590,0.55,1.0187499999999998
7592,0.1,0.7011111111111112
7593,1.1,1.5538910505836565
7596,0.7,1.2634078212290503
7599,0.15,0.9649999999999999
7600,0.9,1.083866415804327
7601,1.1,1.0187499999999998
7608,0.9,1.083866415804327
7615,0.5,0.7034482758620686
7623,1.9,1.48135593220339
7625,0.8,0.4583333333333333
7627,1.1,0.8089698046181175
7629,1.05,1.2762162162162165
7638,0.25,0.3984210526315793
7640,0.35,0.27555555555555555
7644,1.0,0.6568862275449104
7651,0.65,0.7034482758620686
7652,1.95,1.838888888888889
7658,0.05,0.2056497175141241
7659,1.4,1.48135593220339
7661,1.8,0.7616666666666665
7665,0.1,0.2056497175141241
7669,1.7,1.4977748691099488
7671,0.1,0.2056497175141241
7676,1.15,0.7034482758620686
7684,0.45,1.083866415804327
7689,1.2,1.4447368421052633
7692,0.45,0.375
7696,1.15,1.0735849056603772
7704,0.45,0.3984210526315793
7713,1.5,1.4083333333333332
7718,0.5,0.6443298969072165
7719,0.7,1.1300000000000001
7726,1.95,1.8699999999999999
7734,1.5,1.5626923076923076
7736,0.9,0.30606060606060603
7738,0.8,1.1300000000000001
7742,0.3,0.776595744680851
7744,0.15,0.7034482758620686
7752,0.3,0.2056497175141241
7756,1.7,1.7124999999999997
7758,1.45,1.9400000000000004
7762,0.5,0.8089698046181175
7764,0.4,0.6
7771,1.35,1.1281954887218042
7774,0.25,0.7034482758620686
7777,1.6,1.2645429362880896
7779,0.9,0.8447619047619049
7780,0.65,0.6568862275449104
7784,1.1,0.5149122807017545
7788,0.7,0.5161538461538464
7789,1.0,1.083866415804327
7791,1.2,1.2539240506329108
7794,0.8,1.03877887788779
7797,1.7,1.5626923076923076
7802,1.75,1.149431818181818
7812,1.8,1.8083333333333331
7813,1.35,1.4977748691099488
7816,1.0,1.0187499999999998
7820,2.0,1.2539240506329108
7828,0.7,0.6443298969072165
7831,2.0,1.149431818181818
7835,1.9,1.83
7837,0.3,0.2056497175141241
7845,0.65,0.730769230769231
7853,0.2,0.3957446808510638
7865,1.95,1.7124999999999997
7874,1.0,1.083866415804327
7877,0.3,0.49999999999999994
7883,1.55,1.4977748691099488
7888,0.7,0.7616666666666665
7895,0.25,0.5149122807017545
7909,0.25,0.324820143884892
7916,2.0,1.9400000000000004
7922,1.75,2.0
7929,0.65,0.7034482758620686
7931,0.8,0.7616666666666665
7932,0.1,0.27555555555555555
7935,0.95,1.9333333333333336
7942,1.25,1.3522727272727277
7949,0.15,1.0187499999999998
7951,1.2,1.083866415804327
7954,0.4,0.21250000000000002
7957,0.45,0.5976415094339623
7963,1.6,1.149431818181818
7964,1.6,1.4142857142857141
7970,0.65,0.8371681415929203
7971,0.6,0.47403433476394835
7978,0.85,0.47403433476394835
7979,0.9,1.2539240506329108
7987,0.75,0.5826923076923078
7992,0.65,0.13749999999999998
7997,0.5,1.2817857142857143
7998,1.05,1.2539240506329108
8002,0.95,1.0169172932330832
8004,1.65,1.2645429362880896
8008,1.6,1.1749999999999998
8010,0.9,1.2634078212290503
8025,1.6,1.083866415804327
8030,1.85,1.1281954887218042
8032,0.5,0.54
8033,1.8,1.0132812499999992
8034,1.3,0.6145833333333334
8048,0.6,0.8089698046181175
8058,1.9,1.9899999999999998
8061,0.9,1.083866415804327
8063,1.4,1.0132812499999992
8067,0.85,1.8714285714285714
8068,1.3,1.4977748691099488
8075,1.8,1.25
8080,1.55,1.7100000000000002
8091,1.6,1.5538910505836565
8092,0.85,1.3699999999999999
8093,0.4,0.5976415094339623
8095,1.25,0.9913333333333333
8106,1.4,1.4123529411764706
8121,0.45,0.5184397163120572
8128,0.05,0.2056497175141241
8131,0.05,0.8089698046181175
8142,1.3,0.782456140350877
8144,0.3,1.0187499999999998
8152,0.3,0.389090909090909
8153,0.75,0.6489795918367347
8178,0.15,0.27555555555555555
8181,1.25,1.4977748691099488
8183,1.15,1.2141666666666664
8192,0.75,0.5976415094339623
8197,0.4,0.7034482758620686
8199,1.45,1.5626923076923076
8203,0.85,0.984645669291339
8205,0.35,0.49999999999999994
8211,1.9,1.2634078212290503
8219,0.6,0.47403433476394835
8232,1.85,1.2634078212290503
8237,0.9,0.73
8248,0.8,1.0357142857142858
8250,1.65,1.4559880239520961
8254,0.55,0.6355555555555553
8266,0.15,1.0187499999999998
8279,1.7,1.5538910505836565
8284,0.3,0.9333333333333331
8286,0.9,1.0187499999999998
8292,1.55,1.7720000000000002
8294,1.4,0.984645669291339
8310,1.8,1.5372093023255813
8318,1.45,1.083866415804327
8323,0.8,0.6489795918367347
8324,0.25,0.32250000000000006
8333,0.3,0.7616666666666665
8338,0.8,0.7616666666666665
8341,0.2,0.5184397163120572
8342,0.85,0.7616666666666665
8347,1.25,1.2634078212290503
8349,1.7,1.7999999999999998
8352,0.45,0.6291666666666667
8371,1.3,1.4579545454545453
8374,1.15,0.8089698046181175
8378,0.4,0.8089698046181175
8389,0.85,0.5078947368421053
8390,0.8,1.3652631578947365
8393,1.1,1.083866415804327
8397,0.45,0.5161538461538464
8435,0.7,0.389090909090909
8437,0.95,0.4950000000000001
8438,1.1,1.2645429362880896
8440,0.05,1.2887096774193547
8443,1.4,1.8083333333333331
8448,1.4,1.4977748691099488
8450,1.4,1.6296153846153847
8463,1.05,0.8447619047619049
8467,2.0,1.9499999999999997
8472,0.2,0.8371681415929203
8476,1.85,1.65
8477,0.45,0.6869565217391304
8489,0.35,0.2056497175141241
8498,1.65,1.03877887788779
8502,1.15,1.6705882352941175
8504,0.45,1.0132812499999992
8506,1.2,1.0187499999999998
8508,1.25,1.2645429362880896
8519,1.2,1.083866415804327
8526,1.7,1.736904761904761
8527,0.2,0.6568862275449104
8529,1.6,1.2539240506329108
8536,1.85,1.6296153846153847
8543,1.0,1.0132812499999992
8547,1.8,1.0187499999999998
8558,1.5,1.083866415804327
8559,1.1,1.4977748691099488
8565,0.95,0.16666666666666666
8583,1.1,1.5125
8587,0.8,0.7034482758620686
8591,1.75,1.2141666666666664
8596,1.6,1.083866415804327
8604,0.35,1.1281954887218042
8615,1.0,0.49537037037037046
8616,0.6,0.31999999999999995
8617,0.4,0.7011111111111112
8618,0.4,0.6659090909090907
8620,1.9,1.796212121212122
8622,0.7,0.8089698046181175
8628,1.0,0.8089698046181175
8629,1.05,1.1875
8639,0.85,0.9197368421052632
8647,0.85,0.5569565217391306
8651,1.35,1.4977748691099488
8658,0.6,0.7616666666666665
8665,0.1,0.324820143884892
8669,1.1,0.7034482758620686
8670,1.75,1.149431818181818
8673,0.3,0.39444444444444443
8677,1.65,1.083866415804327
8678,1.8,1.0735849056603772
8680,1.05,1.2539240506329108
8684,0.05,0.31071428571428583
8686,0.35,0.2056497175141241
8689,0.55,0.15
8696,0.85,0.9197368421052632
8702,1.45,1.4142857142857141
8708,0.2,0.29
8715,1.7,1.5626923076923076
8717,1.35,1.5538910505836565
8721,0.3,0.5184397163120572
8736,0.85,0.6326530612244897
8739,1.3,1.5626923076923076
8742,0.6,0.45399999999999996
8748,0.4,1.6199999999999999
8752,1.35,1.6296153846153847
8760,0.9,1.0187499999999998
8765,0.3,0.6443298969072165
8769,1.9,1.6064516129032258
8773,0.1,1.5626923076923076
8778,0.3,0.8089698046181175
8794,0.25,0.6333333333333334
8797,1.8,1.276315789473684
8798,1.95,1.2399999999999998
8802,1.0,1.083866415804327
8803,1.95,1.796666666666667
8804,1.1,1.4977748691099488
8806,0.65,0.5826923076923078
8819,1.5,1.6972222222222222
8823,1.7,1.2645429362880896
8824,1.65,1.2645429362880896
8829,0.7,0.3984210526315793
8836,1.5,1.1281954887218042
8845,0.8,0.7034482758620686
8846,0.3,0.7616666666666665
8850,1.1,1.4977748691099488
8854,1.65,1.796212121212122
8856,1.9,1.910606060606061
8864,1.45,1.6122448979591837
8872,1.5,1.083866415804327
8880,1.75,0.7616666666666665
8889,0.2,0.8089698046181175
8895,0.4,0.36470588235294116
8897,1.7,1.736904761904761
8901,1.45,1.2817857142857143
8903,1.6,1.5675438596491222
8913,0.1,0.3681818181818182
8916,1.4,1.2634078212290503
8922,0.2,0.2056497175141241
8926,1.5,1.4977748691099488
8930,1.75,1.4977748691099488
8944,1.55,1.6187500000000004
8947,1.55,1.083866415804327
8955,0.25,1.3400000000000003
8957,0.35,0.40112359550561794
8958,1.85,1.0169172932330832
